datum,partij,spend,spend_google_cum,spend_range_min,spend_range_max,spend_range_mid,spend_min_cum,spend_mid_cum,spend_max_cum,count_cum,maximum,minimum,midden,spend_max_tot,spend_min_tot,spend_mid_tot,week,maand
2020-11-09,FvD,0,0,1200,2388,1794,30051,41857,53662,188,53662,30051,41857,2388,1200,1794,2020-46,2020-11
2020-11-09,GroenLinks,0,11600,0,0,0,6150,8576,11001,49,22601,17750,20176,0,0,0,2020-46,2020-11
2020-11-09,PvdA,0,0,0,198,99,1251,4666,8081,69,8081,1251,4666,198,0,99,2020-46,2020-11
2020-11-09,PvdD,,,0,0,0,800,1196,1592,8,1592,800,1196,0,0,0,2020-46,2020-11
2020-11-09,SGP,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-46,2020-11
2020-11-09,SP,,,0,0,0,2700,3839,4977,23,4977,2700,3839,0,0,0,2020-46,2020-11
2020-11-09,VVD,0,6400,0,0,0,7001,13982,20963,137,27363,13401,20382,0,0,0,2020-46,2020-11
2020-11-10,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-10,CDA,0,650,150,249,200,12850,15239,17628,22,18278,13500,15889,249,150,200,2020-46,2020-11
2020-11-10,ChristenUnie,,,0,0,0,1000,1545,2089,11,2089,1000,1545,0,0,0,2020-46,2020-11
2020-11-10,D66,0,41800,0,0,0,3900,5934,7967,33,49767,45700,47734,0,0,0,2020-46,2020-11
2020-11-10,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-10,FvD,0,0,200,299,250,30251,42106,53961,189,53961,30251,42106,299,200,250,2020-46,2020-11
2020-11-10,GroenLinks,0,11600,0,0,0,6150,8576,11001,49,22601,17750,20176,0,0,0,2020-46,2020-11
2020-11-10,PvdA,0,0,0,99,50,1251,4715,8180,70,8180,1251,4715,99,0,50,2020-46,2020-11
2020-11-10,PvdD,,,0,0,0,800,1196,1592,8,1592,800,1196,0,0,0,2020-46,2020-11
2020-11-10,SGP,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-46,2020-11
2020-11-10,SP,,,0,99,50,2700,3888,5076,24,5076,2700,3888,99,0,50,2020-46,2020-11
2020-11-10,VVD,0,6400,650,3818,2234,7651,16216,24781,169,31181,14051,22616,3818,650,2234,2020-46,2020-11
2020-11-11,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-11,CDA,0,650,0,0,0,12850,15239,17628,22,18278,13500,15889,0,0,0,2020-46,2020-11
2020-11-11,ChristenUnie,,,0,0,0,1000,1545,2089,11,2089,1000,1545,0,0,0,2020-46,2020-11
2020-11-11,D66,0,41800,0,0,0,3900,5934,7967,33,49767,45700,47734,0,0,0,2020-46,2020-11
2020-11-11,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-11,FvD,0,0,0,99,50,30251,42156,54060,190,54060,30251,42156,99,0,50,2020-46,2020-11
2020-11-11,GroenLinks,0,11600,0,0,0,6150,8576,11001,49,22601,17750,20176,0,0,0,2020-46,2020-11
2020-11-11,PvdA,0,0,0,297,149,1251,4864,8477,73,8477,1251,4864,297,0,149,2020-46,2020-11
2020-11-11,PvdD,,,0,0,0,800,1196,1592,8,1592,800,1196,0,0,0,2020-46,2020-11
2020-11-11,SGP,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-46,2020-11
2020-11-11,SP,,,0,0,0,2700,3888,5076,24,5076,2700,3888,0,0,0,2020-46,2020-11
2020-11-11,VVD,0,6400,0,297,149,7651,16365,25078,172,31478,14051,22765,297,0,149,2020-46,2020-11
2020-11-12,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-12,CDA,0,650,2500,3498,2999,15350,18238,21126,24,21776,16000,18888,3498,2500,2999,2020-46,2020-11
2020-11-12,ChristenUnie,,,0,99,50,1000,1594,2188,12,2188,1000,1594,99,0,50,2020-46,2020-11
2020-11-12,D66,0,41800,0,0,0,3900,5934,7967,33,49767,45700,47734,0,0,0,2020-46,2020-11
2020-11-12,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-12,FvD,0,0,2000,2499,2250,32251,44405,56559,191,56559,32251,44405,2499,2000,2250,2020-46,2020-11
2020-11-12,GroenLinks,0,11600,0,99,50,6150,8625,11100,50,22700,17750,20225,99,0,50,2020-46,2020-11
2020-11-12,PvdA,0,0,0,297,149,1251,5012,8774,76,8774,1251,5012,297,0,149,2020-46,2020-11
2020-11-12,PvdD,,,300,399,350,1100,1546,1991,9,1991,1100,1546,399,300,350,2020-46,2020-11
2020-11-12,SGP,,,100,199,150,200,299,398,2,398,200,299,199,100,150,2020-46,2020-11
2020-11-12,SP,,,0,0,0,2700,3888,5076,24,5076,2700,3888,0,0,0,2020-46,2020-11
2020-11-12,VVD,0,6400,0,1287,644,7652,17008,26365,185,32765,14052,23408,1287,0,644,2020-46,2020-11
2020-11-13,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-13,CDA,0,650,0,0,0,15350,18238,21126,24,21776,16000,18888,0,0,0,2020-46,2020-11
2020-11-13,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-46,2020-11
2020-11-13,D66,0,41800,0,0,0,3900,5934,7967,33,49767,45700,47734,0,0,0,2020-46,2020-11
2020-11-13,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-13,FvD,0,0,700,898,799,32951,45204,57457,193,57457,32951,45204,898,700,799,2020-46,2020-11
2020-11-13,GroenLinks,0,11600,100,298,199,6250,8824,11398,52,22998,17850,20424,298,100,199,2020-46,2020-11
2020-11-13,PvdA,0,0,0,198,99,1251,5111,8972,78,8972,1251,5111,198,0,99,2020-46,2020-11
2020-11-13,PvdD,,,0,0,0,1100,1546,1991,9,1991,1100,1546,0,0,0,2020-46,2020-11
2020-11-13,SGP,,,0,0,0,200,299,398,2,398,200,299,0,0,0,2020-46,2020-11
2020-11-13,SP,,,200,398,299,2900,4187,5474,26,5474,2900,4187,398,200,299,2020-46,2020-11
2020-11-13,VVD,0,6400,50,149,100,7702,17108,26514,186,32914,14102,23508,149,50,100,2020-46,2020-11
2020-11-14,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-14,CDA,0,650,0,0,0,15350,18238,21126,24,21776,16000,18888,0,0,0,2020-46,2020-11
2020-11-14,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-46,2020-11
2020-11-14,D66,0,41800,0,0,0,3900,5934,7967,33,49767,45700,47734,0,0,0,2020-46,2020-11
2020-11-14,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-14,FvD,0,0,0,0,0,32951,45204,57457,193,57457,32951,45204,0,0,0,2020-46,2020-11
2020-11-14,GroenLinks,0,11600,0,0,0,6250,8824,11398,52,22998,17850,20424,0,0,0,2020-46,2020-11
2020-11-14,PvdA,0,0,0,198,99,1251,5210,9170,80,9170,1251,5210,198,0,99,2020-46,2020-11
2020-11-14,PvdD,,,0,0,0,1100,1546,1991,9,1991,1100,1546,0,0,0,2020-46,2020-11
2020-11-14,SGP,,,0,0,0,200,299,398,2,398,200,299,0,0,0,2020-46,2020-11
2020-11-14,SP,,,0,0,0,2900,4187,5474,26,5474,2900,4187,0,0,0,2020-46,2020-11
2020-11-14,VVD,0,6400,0,0,0,7702,17108,26514,186,32914,14102,23508,0,0,0,2020-46,2020-11
2020-11-15,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-15,CDA,150,800,0,0,0,15350,18238,21126,24,21926,16150,19038,150,150,150,2020-46,2020-11
2020-11-15,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-46,2020-11
2020-11-15,D66,1300,43100,0,0,0,3900,5934,7967,33,51067,47000,49034,1300,1300,1300,2020-46,2020-11
2020-11-15,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-46,2020-11
2020-11-15,FvD,0,0,500,599,550,33451,45754,58056,194,58056,33451,45754,599,500,550,2020-46,2020-11
2020-11-15,GroenLinks,850,12450,0,99,50,6250,8874,11497,53,23947,18700,21324,949,850,900,2020-46,2020-11
2020-11-15,PvdA,0,0,0,0,0,1251,5210,9170,80,9170,1251,5210,0,0,0,2020-46,2020-11
2020-11-15,PvdD,,,250,349,300,1350,1845,2340,10,2340,1350,1845,349,250,300,2020-46,2020-11
2020-11-15,SGP,,,0,0,0,200,299,398,2,398,200,299,0,0,0,2020-46,2020-11
2020-11-15,SP,,,0,0,0,2900,4187,5474,26,5474,2900,4187,0,0,0,2020-46,2020-11
2020-11-15,VVD,250,6650,0,0,0,7702,17108,26514,186,33164,14352,23758,250,250,250,2020-46,2020-11
2020-11-16,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-16,CDA,0,800,0,99,50,15350,18288,21225,25,22025,16150,19088,99,0,50,2020-47,2020-11
2020-11-16,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-47,2020-11
2020-11-16,D66,0,43100,0,0,0,3900,5934,7967,33,51067,47000,49034,0,0,0,2020-47,2020-11
2020-11-16,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-16,FvD,0,0,1100,2288,1694,34551,47448,60344,206,60344,34551,47448,2288,1100,1694,2020-47,2020-11
2020-11-16,GroenLinks,0,12450,0,396,198,6250,9072,11893,57,24343,18700,21522,396,0,198,2020-47,2020-11
2020-11-16,PvdA,0,0,100,397,249,1351,5459,9567,83,9567,1351,5459,397,100,249,2020-47,2020-11
2020-11-16,PvdD,,,0,99,50,1350,1895,2439,11,2439,1350,1895,99,0,50,2020-47,2020-11
2020-11-16,SGP,,,0,0,0,200,299,398,2,398,200,299,0,0,0,2020-47,2020-11
2020-11-16,SP,,,0,99,50,2900,4237,5573,27,5573,2900,4237,99,0,50,2020-47,2020-11
2020-11-16,VVD,0,6650,400,598,499,8102,17607,27112,188,33762,14752,24257,598,400,499,2020-47,2020-11
2020-11-17,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-17,CDA,0,800,0,99,50,15350,18337,21324,26,22124,16150,19137,99,0,50,2020-47,2020-11
2020-11-17,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-47,2020-11
2020-11-17,D66,0,43100,0,0,0,3900,5934,7967,33,51067,47000,49034,0,0,0,2020-47,2020-11
2020-11-17,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-17,FvD,0,0,500,599,550,35051,47997,60943,207,60943,35051,47997,599,500,550,2020-47,2020-11
2020-11-17,GroenLinks,0,12450,0,99,50,6250,9121,11992,58,24442,18700,21571,99,0,50,2020-47,2020-11
2020-11-17,PvdA,0,0,0,99,50,1351,5508,9666,84,9666,1351,5508,99,0,50,2020-47,2020-11
2020-11-17,PvdD,,,100,199,150,1450,2044,2638,12,2638,1450,2044,199,100,150,2020-47,2020-11
2020-11-17,SGP,,,0,0,0,200,299,398,2,398,200,299,0,0,0,2020-47,2020-11
2020-11-17,SP,,,350,647,499,3250,4735,6220,30,6220,3250,4735,647,350,499,2020-47,2020-11
2020-11-17,VVD,0,6650,500,1490,995,8602,18602,28602,198,35252,15252,25252,1490,500,995,2020-47,2020-11
2020-11-18,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-18,CDA,0,800,0,0,0,15350,18337,21324,26,22124,16150,19137,0,0,0,2020-47,2020-11
2020-11-18,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-47,2020-11
2020-11-18,D66,0,43100,0,0,0,3900,5934,7967,33,51067,47000,49034,0,0,0,2020-47,2020-11
2020-11-18,DENK,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-18,FvD,0,0,0,0,0,35051,47997,60943,207,60943,35051,47997,0,0,0,2020-47,2020-11
2020-11-18,GroenLinks,0,12450,0,297,149,6250,9270,12289,61,24739,18700,21720,297,0,149,2020-47,2020-11
2020-11-18,PvdA,0,0,0,99,50,1351,5558,9765,85,9765,1351,5558,99,0,50,2020-47,2020-11
2020-11-18,PvdD,,,0,0,0,1450,2044,2638,12,2638,1450,2044,0,0,0,2020-47,2020-11
2020-11-18,SGP,,,100,199,150,300,448,597,3,597,300,448,199,100,150,2020-47,2020-11
2020-11-18,SP,,,100,199,150,3350,4885,6419,31,6419,3350,4885,199,100,150,2020-47,2020-11
2020-11-18,VVD,0,6650,2000,3192,2596,10602,21198,31794,206,38444,17252,27848,3192,2000,2596,2020-47,2020-11
2020-11-19,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-19,CDA,0,800,500,599,550,15850,18887,21923,27,22723,16650,19687,599,500,550,2020-47,2020-11
2020-11-19,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-47,2020-11
2020-11-19,D66,0,43100,0,0,0,3900,5934,7967,33,51067,47000,49034,0,0,0,2020-47,2020-11
2020-11-19,DENK,,,100,199,150,100,150,199,1,199,100,150,199,100,150,2020-47,2020-11
2020-11-19,FvD,0,0,300,399,350,35351,48347,61342,208,61342,35351,48347,399,300,350,2020-47,2020-11
2020-11-19,GroenLinks,0,12450,0,0,0,6250,9270,12289,61,24739,18700,21720,0,0,0,2020-47,2020-11
2020-11-19,PvdA,0,0,0,0,0,1351,5558,9765,85,9765,1351,5558,0,0,0,2020-47,2020-11
2020-11-19,PvdD,,,200,299,250,1650,2294,2937,13,2937,1650,2294,299,200,250,2020-47,2020-11
2020-11-19,SGP,,,0,0,0,300,448,597,3,597,300,448,0,0,0,2020-47,2020-11
2020-11-19,SP,,,250,547,399,3600,5283,6966,34,6966,3600,5283,547,250,399,2020-47,2020-11
2020-11-19,VVD,0,6650,550,2035,1293,11152,22490,33829,221,40479,17802,29140,2035,550,1293,2020-47,2020-11
2020-11-20,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-20,CDA,0,800,900,999,950,16750,19836,22922,28,23722,17550,20636,999,900,950,2020-47,2020-11
2020-11-20,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-47,2020-11
2020-11-20,D66,0,43100,0,0,0,3900,5934,7967,33,51067,47000,49034,0,0,0,2020-47,2020-11
2020-11-20,DENK,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-47,2020-11
2020-11-20,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-47,2020-11
2020-11-20,GroenLinks,0,12450,0,0,0,6250,9270,12289,61,24739,18700,21720,0,0,0,2020-47,2020-11
2020-11-20,PvdA,0,0,0,0,0,1351,5558,9765,85,9765,1351,5558,0,0,0,2020-47,2020-11
2020-11-20,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-47,2020-11
2020-11-20,SGP,,,0,0,0,300,448,597,3,597,300,448,0,0,0,2020-47,2020-11
2020-11-20,SP,,,0,0,0,3600,5283,6966,34,6966,3600,5283,0,0,0,2020-47,2020-11
2020-11-20,VVD,0,6650,2750,3445,3098,13902,25588,37274,226,43924,20552,32238,3445,2750,3098,2020-47,2020-11
2020-11-21,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-21,CDA,0,800,0,0,0,16750,19836,22922,28,23722,17550,20636,0,0,0,2020-47,2020-11
2020-11-21,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-47,2020-11
2020-11-21,D66,0,43100,0,0,0,3900,5934,7967,33,51067,47000,49034,0,0,0,2020-47,2020-11
2020-11-21,DENK,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-47,2020-11
2020-11-21,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-47,2020-11
2020-11-21,GroenLinks,0,12450,0,0,0,6250,9270,12289,61,24739,18700,21720,0,0,0,2020-47,2020-11
2020-11-21,PvdA,0,0,0,0,0,1351,5558,9765,85,9765,1351,5558,0,0,0,2020-47,2020-11
2020-11-21,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-47,2020-11
2020-11-21,SGP,,,0,0,0,300,448,597,3,597,300,448,0,0,0,2020-47,2020-11
2020-11-21,SP,,,0,0,0,3600,5283,6966,34,6966,3600,5283,0,0,0,2020-47,2020-11
2020-11-21,VVD,0,6650,100,496,298,14002,25886,37770,230,44420,20652,32536,496,100,298,2020-47,2020-11
2020-11-22,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-47,2020-11
2020-11-22,CDA,150,950,0,0,0,16750,19836,22922,28,23872,17700,20786,150,150,150,2020-47,2020-11
2020-11-22,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-47,2020-11
2020-11-22,D66,1150,44250,0,0,0,3900,5934,7967,33,52217,48150,50184,1150,1150,1150,2020-47,2020-11
2020-11-22,DENK,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-47,2020-11
2020-11-22,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-47,2020-11
2020-11-22,GroenLinks,1250,13700,0,0,0,6250,9270,12289,61,25989,19950,22970,1250,1250,1250,2020-47,2020-11
2020-11-22,PvdA,450,450,0,0,0,1351,5558,9765,85,10215,1801,6008,450,450,450,2020-47,2020-11
2020-11-22,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-47,2020-11
2020-11-22,SGP,,,0,0,0,300,448,597,3,597,300,448,0,0,0,2020-47,2020-11
2020-11-22,SP,,,0,0,0,3600,5283,6966,34,6966,3600,5283,0,0,0,2020-47,2020-11
2020-11-22,VVD,1750,8400,0,0,0,14002,25886,37770,230,46170,22402,34286,1750,1750,1750,2020-47,2020-11
2020-11-23,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-48,2020-11
2020-11-23,CDA,0,950,500,599,550,17250,20386,23521,29,24471,18200,21336,599,500,550,2020-48,2020-11
2020-11-23,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-48,2020-11
2020-11-23,D66,0,44250,0,0,0,3900,5934,7967,33,52217,48150,50184,0,0,0,2020-48,2020-11
2020-11-23,DENK,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-48,2020-11
2020-11-23,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-48,2020-11
2020-11-23,GroenLinks,0,13700,0,0,0,6250,9270,12289,61,25989,19950,22970,0,0,0,2020-48,2020-11
2020-11-23,PvdA,0,450,0,198,99,1351,5657,9963,87,10413,1801,6107,198,0,99,2020-48,2020-11
2020-11-23,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-48,2020-11
2020-11-23,SGP,,,300,399,350,600,798,996,4,996,600,798,399,300,350,2020-48,2020-11
2020-11-23,SP,,,0,99,50,3600,5333,7065,35,7065,3600,5333,99,0,50,2020-48,2020-11
2020-11-23,VVD,0,8400,50,149,100,14052,25985,37919,231,46319,22452,34385,149,50,100,2020-48,2020-11
2020-11-24,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-48,2020-11
2020-11-24,CDA,0,950,200,299,250,17450,20635,23820,30,24770,18400,21585,299,200,250,2020-48,2020-11
2020-11-24,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-48,2020-11
2020-11-24,D66,0,44250,0,0,0,3900,5934,7967,33,52217,48150,50184,0,0,0,2020-48,2020-11
2020-11-24,DENK,,,0,0,0,100,150,199,1,199,100,150,0,0,0,2020-48,2020-11
2020-11-24,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-48,2020-11
2020-11-24,GroenLinks,0,13700,0,0,0,6250,9270,12289,61,25989,19950,22970,0,0,0,2020-48,2020-11
2020-11-24,PvdA,0,450,0,99,50,1351,5706,10062,88,10512,1801,6156,99,0,50,2020-48,2020-11
2020-11-24,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-48,2020-11
2020-11-24,SGP,,,0,0,0,600,798,996,4,996,600,798,0,0,0,2020-48,2020-11
2020-11-24,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-48,2020-11
2020-11-24,VVD,0,8400,0,891,446,14052,26431,38810,240,47210,22452,34831,891,0,446,2020-48,2020-11
2020-11-25,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-48,2020-11
2020-11-25,CDA,0,950,0,0,0,17450,20635,23820,30,24770,18400,21585,0,0,0,2020-48,2020-11
2020-11-25,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-48,2020-11
2020-11-25,D66,0,44250,0,0,0,3900,5934,7967,33,52217,48150,50184,0,0,0,2020-48,2020-11
2020-11-25,DENK,,,100,199,150,200,299,398,2,398,200,299,199,100,150,2020-48,2020-11
2020-11-25,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-48,2020-11
2020-11-25,GroenLinks,0,13700,0,0,0,6250,9270,12289,61,25989,19950,22970,0,0,0,2020-48,2020-11
2020-11-25,PvdA,0,450,0,0,0,1351,5706,10062,88,10512,1801,6156,0,0,0,2020-48,2020-11
2020-11-25,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-48,2020-11
2020-11-25,SGP,,,0,0,0,600,798,996,4,996,600,798,0,0,0,2020-48,2020-11
2020-11-25,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-48,2020-11
2020-11-25,VVD,0,8400,300,795,548,14352,26979,39605,245,48005,22752,35379,795,300,548,2020-48,2020-11
2020-11-26,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-48,2020-11
2020-11-26,CDA,0,950,0,0,0,17450,20635,23820,30,24770,18400,21585,0,0,0,2020-48,2020-11
2020-11-26,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-48,2020-11
2020-11-26,D66,0,44250,50,149,100,3950,6033,8116,34,52366,48200,50283,149,50,100,2020-48,2020-11
2020-11-26,DENK,,,100,199,150,300,448,597,3,597,300,448,199,100,150,2020-48,2020-11
2020-11-26,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-48,2020-11
2020-11-26,GroenLinks,0,13700,200,398,299,6450,9569,12687,63,26387,20150,23269,398,200,299,2020-48,2020-11
2020-11-26,PvdA,0,450,0,99,50,1351,5756,10161,89,10611,1801,6206,99,0,50,2020-48,2020-11
2020-11-26,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-48,2020-11
2020-11-26,SGP,,,200,299,250,800,1048,1295,5,1295,800,1048,299,200,250,2020-48,2020-11
2020-11-26,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-48,2020-11
2020-11-26,VVD,0,8400,200,1487,844,14552,27822,41092,258,49492,22952,36222,1487,200,844,2020-48,2020-11
2020-11-27,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-48,2020-11
2020-11-27,CDA,0,950,0,0,0,17450,20635,23820,30,24770,18400,21585,0,0,0,2020-48,2020-11
2020-11-27,ChristenUnie,,,0,0,0,1000,1594,2188,12,2188,1000,1594,0,0,0,2020-48,2020-11
2020-11-27,D66,0,44250,0,0,0,3950,6033,8116,34,52366,48200,50283,0,0,0,2020-48,2020-11
2020-11-27,DENK,,,0,0,0,300,448,597,3,597,300,448,0,0,0,2020-48,2020-11
2020-11-27,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-48,2020-11
2020-11-27,GroenLinks,0,13700,100,298,199,6550,9768,12985,65,26685,20250,23468,298,100,199,2020-48,2020-11
2020-11-27,PvdA,0,450,0,792,396,1351,6152,10953,97,11403,1801,6602,792,0,396,2020-48,2020-11
2020-11-27,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-48,2020-11
2020-11-27,SGP,,,0,0,0,800,1048,1295,5,1295,800,1048,0,0,0,2020-48,2020-11
2020-11-27,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-48,2020-11
2020-11-27,VVD,0,8400,300,399,350,14852,28172,41491,259,49891,23252,36572,399,300,350,2020-48,2020-11
2020-11-28,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-48,2020-11
2020-11-28,CDA,0,950,0,0,0,17450,20635,23820,30,24770,18400,21585,0,0,0,2020-48,2020-11
2020-11-28,ChristenUnie,,,100,199,150,1100,1744,2387,13,2387,1100,1744,199,100,150,2020-48,2020-11
2020-11-28,D66,0,44250,0,0,0,3950,6033,8116,34,52366,48200,50283,0,0,0,2020-48,2020-11
2020-11-28,DENK,,,0,0,0,300,448,597,3,597,300,448,0,0,0,2020-48,2020-11
2020-11-28,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-48,2020-11
2020-11-28,GroenLinks,0,13700,0,0,0,6550,9768,12985,65,26685,20250,23468,0,0,0,2020-48,2020-11
2020-11-28,PvdA,0,450,0,0,0,1351,6152,10953,97,11403,1801,6602,0,0,0,2020-48,2020-11
2020-11-28,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-48,2020-11
2020-11-28,SGP,,,0,0,0,800,1048,1295,5,1295,800,1048,0,0,0,2020-48,2020-11
2020-11-28,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-48,2020-11
2020-11-28,VVD,0,8400,0,0,0,14852,28172,41491,259,49891,23252,36572,0,0,0,2020-48,2020-11
2020-11-29,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-48,2020-11
2020-11-29,CDA,150,1100,0,0,0,17450,20635,23820,30,24920,18550,21735,150,150,150,2020-48,2020-11
2020-11-29,ChristenUnie,,,0,0,0,1100,1744,2387,13,2387,1100,1744,0,0,0,2020-48,2020-11
2020-11-29,D66,2000,46250,900,999,950,4850,6983,9115,35,55365,51100,53233,2999,2900,2950,2020-48,2020-11
2020-11-29,DENK,,,0,0,0,300,448,597,3,597,300,448,0,0,0,2020-48,2020-11
2020-11-29,FvD,0,0,0,0,0,35351,48347,61342,208,61342,35351,48347,0,0,0,2020-48,2020-11
2020-11-29,GroenLinks,1150,14850,100,199,150,6650,9917,13184,66,28034,21500,24767,1349,1250,1300,2020-48,2020-11
2020-11-29,PvdA,50,500,0,0,0,1351,6152,10953,97,11453,1851,6652,50,50,50,2020-48,2020-11
2020-11-29,PvdD,,,0,0,0,1650,2294,2937,13,2937,1650,2294,0,0,0,2020-48,2020-11
2020-11-29,SGP,,,0,0,0,800,1048,1295,5,1295,800,1048,0,0,0,2020-48,2020-11
2020-11-29,SP,,,0,0,0,3600,5333,7065,35,7065,3600,5333,0,0,0,2020-48,2020-11
2020-11-29,VVD,900,9300,0,0,0,14852,28172,41491,259,50791,24152,37472,900,900,900,2020-48,2020-11
2020-11-30,50Plus,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-49,2020-11
2020-11-30,CDA,0,1100,0,0,0,17450,20635,23820,30,24920,18550,21735,0,0,0,2020-49,2020-11
